DATA,CODI_ENS,MUNICIPI,CODI_EOI,NOM_ESTACIO,MAGNITUD,CONTAMINANT,UNITATS,TIPUS_ESTACIO,AREA_URBANA,CODI_COMARCA,NOM_COMARCA,01h,02h,03h,04h,05h,06h,07h,08h,09h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h,ALTITUD,LATITUD,LONGITUD,GEOREFERENCIA,"",num_alumnes,mal_de_panxa,calfreds,mal_de_cap,mal_de_coll,mocs,nas_tapat,esternut,vomits,altres,be,regular,malament,tos,classe
15/04/2024,801930008,Barcelona,8019043,Barcelona (Eixample),10,PM10,µg/m3,traffic,urban,13,Barcelonès,30,27,27,29,34,48,46,54,63,98,109,69,37,41,34,28,30,25,23,23,26,21,21,20,26,"41,385315","2,1537998","",224,17,1,0,0,0,2,0,0,0,3,10,5,2,0,Institut Priorat Falset 1r ESO C Classe5
15/04/2024,801930008,Barcelona,8019043,Barcelona (Eixample),10,PM10,µg/m3,traffic,urban,13,Barcelonès,30,27,27,29,34,48,46,54,63,98,109,69,37,41,34,28,30,25,23,23,26,21,21,20,26,"41,385315","2,1537998","",285,15,0,0,1,0,1,0,0,0,0,13,1,1,0,Institut Priorat Falset 2n ESO A Classe6
15/04/2024,801930008,Barcelona,8019043,Barcelona (Eixample),10,PM10,µg/m3,traffic,urban,13,Barcelonès,30,27,27,29,34,48,46,54,63,98,109,69,37,41,34,28,30,25,23,23,26,21,21,20,26,"41,385315","2,1537998","",372,22,0,1,1,1,1,0,1,0,1,18,4,0,0,Institut Priorat Falset 2n ESO C Classe8
15/04/2024,801930008,Barcelona,8019043,Barcelona (Eixample),10,PM10,µg/m3,traffic,urban,13,Barcelonès,30,27,27,29,34,48,46,54,63,98,109,69,37,41,34,28,30,25,23,23,26,21,21,20,26,"41,385315","2,1537998","",405,19,1,0,0,0,0,0,1,0,1,14,4,1,0,Escola Mercè Rodoreda Barcelona 3r primària A Classe9
15/04/2024,801930008,Barcelona,8019043,Barcelona (Eixample),10,PM10,µg/m3,traffic,urban,13,Barcelonès,30,27,27,29,34,48,46,54,63,98,109,69,37,41,34,28,30,25,23,23,26,21,21,20,26,"41,385315","2,1537998","",446,24,0,0,2,0,0,0,0,0,1,20,4,0,0,Escola Mercè Rodoreda Barcelona 3r primària B Classe10
15/04/2024,801930008,Barcelona,8019043,Barcelona (Eixample),10,PM10,µg/m3,traffic,urban,13,Barcelonès,30,27,27,29,34,48,46,54,63,98,109,69,37,41,34,28,30,25,23,23,26,21,21,20,26,"41,385315","2,1537998","",522,22,0,0,2,0,3,1,2,0,3,6,14,2,0,Escola Mercè Rodoreda Barcelona 5è primària B Classe12
29/07/2024,812130008,Mataró,8121013,Mataró,7,NO,µg/m3,background,urban,21,Maresme,1,1,1,1,1,1,2,16,8,4,2,1,1,1,1,1,1,1,2,2,1,1,1,1,40,"41,547176","2,4432983","",758,18,1,1,0,1,1,1,0,0,1,13,4,0,1,Institut Figueres Figueres FIP1 Classe24
23/08/2024,829810007,Vic,8298008,Vic,14,O3,µg/m3,background,suburban,24,Osona,23,14,10,5,5,4,1,2,5,5,25,47,82,98,114,152,138,125,118,109,97,80,63,52,498,"41,93501","2,2400014","",783,13,0,0,0,0,1,0,0,0,0,10,2,1,0,Institut Ripoll Ripoll FIP1 Classe26
04/03/2024,801930008,Barcelona,8019042,Barcelona (Sants),7,NO,µg/m3,background,urban,13,Barcelonès,1,1,1,1,1,2,1,2,2,3,5,4,4,4,3,2,2,3,2,2,2,1,2,13,35,"41,37878","2,133099","",18,27,4,3,11,3,10,7,5,0,9,13,8,6,0,Institut Torre Vicens Lleida 2n ESO  Classe1
04/03/2024,801930008,Barcelona,8019042,Barcelona (Sants),7,NO,µg/m3,background,urban,13,Barcelonès,1,1,1,1,1,2,1,2,2,3,5,4,4,4,3,2,2,3,2,2,2,1,2,13,35,"41,37878","2,133099","",79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Col·legi Santissima Trinitat Badalona Badalona 2n ESO  Classe2
04/03/2024,801930008,Barcelona,8019042,Barcelona (Sants),7,NO,µg/m3,background,urban,13,Barcelonès,1,1,1,1,1,2,1,2,2,3,5,4,4,4,3,2,2,3,2,2,2,1,2,13,35,"41,37878","2,133099","",120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Priorat Falset 1r ESO A Classe3
04/03/2024,801930008,Barcelona,8019042,Barcelona (Sants),7,NO,µg/m3,background,urban,13,Barcelonès,1,1,1,1,1,2,1,2,2,3,5,4,4,4,3,2,2,3,2,2,2,1,2,13,35,"41,37878","2,133099","",613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Palamós Palamós CAI C  Classe15
24/06/2024,818780001,Sabadell,8187012,Sabadell,10,PM10,µg/m3,traffic,urban,40,Vallès Occidental,82,54,29,17,17,18,15,17,23,18,19,10,16,14,8,7,9,13,15,16,13,13,12,12,210,"41,561214","2,1011107","",723,20,2,1,0,0,1,0,1,0,0,13,10,0,0,Institut Olot Olot FIP1 Classe21
07/08/2024,2512070005,Lleida,25120001,Lleida,14,O3,µg/m3,traffic,urban,33,Segrià,67,59,50,45,42,41,43,33,41,51,55,62,72,80,87,96,101,106,107,90,86,81,73,65,220,"41,615818","0,6157005","",767,8,0,1,0,0,0,0,0,0,0,6,1,0,0,Institut Figueres Figueres FIP1 Classe24
22/07/2024,812130008,Mataró,8121013,Mataró,7,NO,µg/m3,background,urban,21,Maresme,1,1,1,1,1,1,1,2,5,5,3,2,2,2,1,2,1,1,1,1,1,1,1,1,40,"41,547176","2,4432983","",751,13,2,0,0,0,0,2,0,0,0,9,3,0,0,Institut Girona Girona FIP1 Classe23
08/11/2024,826340003,Sant Vicenç dels Horts,8263007,Sant Vicenç dels Horts,8,NO2,µg/m3,industrial,suburban,11,Baix Llobregat,"","","","","","","","","",28,25,27,30,26,19,24,24,21,17,19,17,25,23,16,65,"41,400845","1,9997202","",860,11,1,0,0,1,2,0,0,0,1,8,1,1,0,Institut Roses Roses FIP1 Classe38
28/11/2024,801550006,Badalona,8015021,Badalona,12,NOX,µg/m3,background,urban,13,Barcelonès,31,44,38,20,36,41,30,37,50,52,60,65,63,93,106,78,89,170,292,230,82,54,64,46,7,"41,443985","2,2378986","",880,17,0,0,1,0,2,1,0,1,0,13,3,1,0,Institut Sant Feliu Sant Feliu FIP1 Classe42
26/02/2024,811360009,Manresa,8113007,Manresa,8,NO2,µg/m3,traffic,urban,7,Bages,11,8,10,11,15,13,22,27,42,21,15,9,8,7,10,10,10,12,19,21,13,11,13,10,238,"41,730293","1,8253003","",13,25,2,3,5,2,16,11,4,0,8,11,14,0,0,Institut Torre Vicens Lleida 2n ESO  Classe1
26/02/2024,811360009,Manresa,8113007,Manresa,8,NO2,µg/m3,traffic,urban,7,Bages,11,8,10,11,15,13,22,27,42,21,15,9,8,7,10,10,10,12,19,21,13,11,13,10,238,"41,730293","1,8253003","",74,165,0,0,1,1,4,1,2,0,2,158,3,4,0,Col·legi Santissima Trinitat Badalona Badalona 2n ESO  Classe2
27/02/2024,813790004,Montseny,8137001,Montseny (La Castanya),14,O3,µg/m3,background,rural,41,Vallès Oriental,66,57,59,61,73,77,72,70,56,51,56,68,72,75,76,73,73,72,71,71,73,74,70,71,693,"41,77928","2,358002","",14,33,2,4,5,3,14,8,6,1,9,17,14,2,0,Institut Torre Vicens Lleida 2n ESO  Classe1
27/02/2024,813790004,Montseny,8137001,Montseny (La Castanya),14,O3,µg/m3,background,rural,41,Vallès Oriental,66,57,59,61,73,77,72,70,56,51,56,68,72,75,76,73,73,72,71,71,73,74,70,71,693,"41,77928","2,358002","",75,126,1,1,0,1,0,1,1,0,1,122,3,1,0,Col·legi Santissima Trinitat Badalona Badalona 2n ESO  Classe2
27/02/2024,813790004,Montseny,8137001,Montseny (La Castanya),14,O3,µg/m3,background,rural,41,Vallès Oriental,66,57,59,61,73,77,72,70,56,51,56,68,72,75,76,73,73,72,71,71,73,74,70,71,693,"41,77928","2,358002","",394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Escola Mercè Rodoreda Barcelona 3r primària A Classe9
27/02/2024,813790004,Montseny,8137001,Montseny (La Castanya),14,O3,µg/m3,background,rural,41,Vallès Oriental,66,57,59,61,73,77,72,70,56,51,56,68,72,75,76,73,73,72,71,71,73,74,70,71,693,"41,77928","2,358002","",424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Escola Mercè Rodoreda Barcelona 3r primària B Classe10
27/02/2024,813790004,Montseny,8137001,Montseny (La Castanya),14,O3,µg/m3,background,rural,41,Vallès Oriental,66,57,59,61,73,77,72,70,56,51,56,68,72,75,76,73,73,72,71,71,73,74,70,71,693,"41,77928","2,358002","",474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Escola Mercè Rodoreda Barcelona 5è primària A Classe11
27/02/2024,813790004,Montseny,8137001,Montseny (La Castanya),14,O3,µg/m3,background,rural,41,Vallès Oriental,66,57,59,61,73,77,72,70,56,51,56,68,72,75,76,73,73,72,71,71,73,74,70,71,693,"41,77928","2,358002","",504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Escola Mercè Rodoreda Barcelona 5è primària B Classe12
01/07/2024,830730008,Vilanova i la Geltrú,8307012,Vilanova i la Geltrú,9,PM2.5,µg/m3,traffic,suburban,17,Garraf,8,8,9,9,8,6,6,6,7,7,7,8,6,7,6,6,5,5,5,4,4,4,5,6,12,"41,218987","1,7211995","",730,21,2,0,0,0,1,1,0,0,0,15,9,0,0,Institut Olot Olot FIP1 Classe21
29/04/2024,812130008,Mataró,8121013,Mataró,1,SO2,µg/m3,background,urban,21,Maresme,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,"41,547176","2,4432983","",133,21,4,2,1,1,4,3,1,0,4,6,12,3,0,Institut Priorat Falset 1r ESO A Classe3
29/04/2024,812130008,Mataró,8121013,Mataró,1,SO2,µg/m3,background,urban,21,Maresme,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,"41,547176","2,4432983","",184,23,0,0,0,0,0,1,0,0,0,21,2,0,0,Institut Priorat Falset 1r ESO B Classe4
29/04/2024,812130008,Mataró,8121013,Mataró,1,SO2,µg/m3,background,urban,21,Maresme,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,"41,547176","2,4432983","",233,16,0,0,4,2,1,2,1,0,4,8,2,6,0,Institut Priorat Falset 1r ESO C Classe5
29/04/2024,812130008,Mataró,8121013,Mataró,1,SO2,µg/m3,background,urban,21,Maresme,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,"41,547176","2,4432983","",456,20,2,0,1,1,2,0,0,0,0,13,6,1,0,Escola Mercè Rodoreda Barcelona 3r primària B Classe10
29/04/2024,812130008,Mataró,8121013,Mataró,1,SO2,µg/m3,background,urban,21,Maresme,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,"41,547176","2,4432983","",490,25,3,0,0,0,3,0,1,0,0,18,7,0,0,Escola Mercè Rodoreda Barcelona 5è primària A Classe11
29/04/2024,812130008,Mataró,8121013,Mataró,1,SO2,µg/m3,background,urban,21,Maresme,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,"41,547176","2,4432983","",531,27,0,0,1,0,3,4,0,0,3,12,14,1,0,Escola Mercè Rodoreda Barcelona 5è primària B Classe12
29/04/2024,812130008,Mataró,8121013,Mataró,1,SO2,µg/m3,background,urban,21,Maresme,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,"41,547176","2,4432983","",674,12,0,0,0,0,1,0,1,0,0,9,3,0,0,Institut Palamós Palamós FIP1  Classe17
04/04/2024,4306070005,Flix,43060003,Flix,331,Hg,ng/m3,industrial,suburban,30,Ribera d¿Ebre,34,33.9,24.8,22.9,9.9,11.7,12.6,18.4,11.3,6.2,4.6,2.9,2.5,1.9,1.7,1.8,1.5,1.6,1.5,1.4,1.5,1.5,1.6,1.7,90,"41,229984","0,5469444","",93,1,0,0,0,0,1,1,0,0,0,1,0,0,0,Col·legi Santissima Trinitat Badalona Badalona 2n ESO  Classe2
04/04/2024,4306070005,Flix,43060003,Flix,331,Hg,ng/m3,industrial,suburban,30,Ribera d¿Ebre,34,33.9,24.8,22.9,9.9,11.7,12.6,18.4,11.3,6.2,4.6,2.9,2.5,1.9,1.7,1.8,1.5,1.6,1.5,1.4,1.5,1.5,1.6,1.7,90,"41,229984","0,5469444","",282,11,0,0,0,1,0,0,0,0,0,10,1,0,0,Institut Priorat Falset 2n ESO A Classe6
04/04/2024,4306070005,Flix,43060003,Flix,331,Hg,ng/m3,industrial,suburban,30,Ribera d¿Ebre,34,33.9,24.8,22.9,9.9,11.7,12.6,18.4,11.3,6.2,4.6,2.9,2.5,1.9,1.7,1.8,1.5,1.6,1.5,1.4,1.5,1.5,1.6,1.7,90,"41,229984","0,5469444","",365,22,0,0,2,0,0,0,0,0,0,16,2,4,0,Institut Priorat Falset 2n ESO C Classe8
04/04/2024,4306070005,Flix,43060003,Flix,331,Hg,ng/m3,industrial,suburban,30,Ribera d¿Ebre,34,33.9,24.8,22.9,9.9,11.7,12.6,18.4,11.3,6.2,4.6,2.9,2.5,1.9,1.7,1.8,1.5,1.6,1.5,1.4,1.5,1.5,1.6,1.7,90,"41,229984","0,5469444","",442,24,1,0,0,0,0,1,0,0,0,22,2,0,0,Escola Mercè Rodoreda Barcelona 3r primària B Classe10
04/04/2024,4306070005,Flix,43060003,Flix,331,Hg,ng/m3,industrial,suburban,30,Ribera d¿Ebre,34,33.9,24.8,22.9,9.9,11.7,12.6,18.4,11.3,6.2,4.6,2.9,2.5,1.9,1.7,1.8,1.5,1.6,1.5,1.4,1.5,1.5,1.6,1.7,90,"41,229984","0,5469444","",516,25,0,0,2,2,1,1,0,0,3,15,10,0,0,Escola Mercè Rodoreda Barcelona 5è primària B Classe12
04/04/2024,4306070005,Flix,43060003,Flix,331,Hg,ng/m3,industrial,suburban,30,Ribera d¿Ebre,34,33.9,24.8,22.9,9.9,11.7,12.6,18.4,11.3,6.2,4.6,2.9,2.5,1.9,1.7,1.8,1.5,1.6,1.5,1.4,1.5,1.5,1.6,1.7,90,"41,229984","0,5469444","",572,10,0,0,1,1,3,2,1,0,0,7,3,0,0,Institut Palamós Palamós CAI A  Classe13
04/04/2024,4306070005,Flix,43060003,Flix,331,Hg,ng/m3,industrial,suburban,30,Ribera d¿Ebre,34,33.9,24.8,22.9,9.9,11.7,12.6,18.4,11.3,6.2,4.6,2.9,2.5,1.9,1.7,1.8,1.5,1.6,1.5,1.4,1.5,1.5,1.6,1.7,90,"41,229984","0,5469444","",660,12,0,0,2,0,0,1,1,0,0,6,6,0,0,Institut Palamós Palamós FIP1  Classe17
02/10/2024,812520002,Montcada i Reixac,8125002,Montcada i Reixac,6,CO,mg/m3,traffic,suburban,40,Vallès Occidental,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.5,0.5,0.4,0.4,0.4,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,34,"41,48197","2,1882975","",823,11,0,0,0,0,1,1,0,0,0,8,1,0,0,Institut Palafrugell Palafrugell FIP1 Classe31
07/10/2024,801930008,Barcelona,8019057,Barcelona (Palau Reial),6,CO,mg/m3,background,urban,13,Barcelonès,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.4,0.2,0.3,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.4,0.2,0.1,81,"41,38749","2,1151996","",828,16,2,1,0,0,2,0,0,1,0,12,3,0,1,Institut Figueres Figueres FIP1 Classe32
26/06/2024,812130008,Mataró,8121013,Mataró,7,NO,µg/m3,background,urban,21,Maresme,1,1,1,1,1,1,1,3,4,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,40,"41,547176","2,4432983","",725,16,2,0,0,1,2,2,0,0,0,12,4,0,0,Institut Olot Olot FIP1 Classe21
25/03/2024,801930008,Barcelona,8019054,Barcelona (Parc Vall Hebron),10,PM10,µg/m3,background,urban,13,Barcelonès,20,17,12,10,11,13,14,18,21,16,21,12,12,10,7,7,14,10,10,12,13,11,12,11,136,"41,42611","2,1480017","",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Torre Vicens Lleida 2n ESO  Classe1
06/11/2024,801550006,Badalona,8015021,Badalona,12,NOX,µg/m3,background,urban,13,Barcelonès,22,20,17,8,14,19,34,61,90,152,94,14,9,6,5,7,12,12,15,24,18,19,19,28,7,"41,443985","2,2378986","",858,13,2,0,0,1,1,0,1,0,0,10,4,1,1,Institut Roses Roses FIP1 Classe38
03/04/2024,820550006,Sant Cugat del Vallès,8205002,Sant Cugat del Vallès,14,O3,µg/m3,background,urban,40,Vallès Occidental,76,65,51,51,49,42,29,27,27,51,66,71,81,83,92,95,95,93,96,92,75,32,24,34,113,"41,476814","2,0889983","",34,27,3,1,1,1,2,3,3,0,4,21,6,0,0,Institut Torre Vicens Lleida 2n ESO  Classe1
03/04/2024,820550006,Sant Cugat del Vallès,8205002,Sant Cugat del Vallès,14,O3,µg/m3,background,urban,40,Vallès Occidental,76,65,51,51,49,42,29,27,27,51,66,71,81,83,92,95,95,93,96,92,75,32,24,34,113,"41,476814","2,0889983","",281,11,1,0,2,0,1,0,0,0,1,5,5,1,0,Institut Priorat Falset 2n ESO A Classe6
03/04/2024,820550006,Sant Cugat del Vallès,8205002,Sant Cugat del Vallès,14,O3,µg/m3,background,urban,40,Vallès Occidental,76,65,51,51,49,42,29,27,27,51,66,71,81,83,92,95,95,93,96,92,75,32,24,34,113,"41,476814","2,0889983","",515,24,1,0,1,0,1,0,1,0,1,17,7,0,0,Escola Mercè Rodoreda Barcelona 5è primària B Classe12
03/04/2024,820550006,Sant Cugat del Vallès,8205002,Sant Cugat del Vallès,14,O3,µg/m3,background,urban,40,Vallès Occidental,76,65,51,51,49,42,29,27,27,51,66,71,81,83,92,95,95,93,96,92,75,32,24,34,113,"41,476814","2,0889983","",597,5,2,1,2,0,2,0,1,0,2,2,2,1,0,Institut Palamós Palamós CAI B  Classe14
03/04/2024,820550006,Sant Cugat del Vallès,8205002,Sant Cugat del Vallès,14,O3,µg/m3,background,urban,40,Vallès Occidental,76,65,51,51,49,42,29,27,27,51,66,71,81,83,92,95,95,93,96,92,75,32,24,34,113,"41,476814","2,0889983","",659,19,0,0,0,1,3,3,3,0,0,14,5,0,0,Institut Palamós Palamós FIP1  Classe17
10/04/2024,820550006,Sant Cugat del Vallès,8205002,Sant Cugat del Vallès,12,NOX,µg/m3,background,urban,40,Vallès Occidental,11,10,11,10,12,18,20,52,54,21,11,12,9,7,20,28,31,29,14,19,19,22,23,25,113,"41,476814","2,0889983","",123,21,0,0,2,0,0,1,0,0,0,13,4,4,0,Institut Priorat Falset 1r ESO A Classe3
10/04/2024,820550006,Sant Cugat del Vallès,8205002,Sant Cugat del Vallès,12,NOX,µg/m3,background,urban,40,Vallès Occidental,11,10,11,10,12,18,20,52,54,21,11,12,9,7,20,28,31,29,14,19,19,22,23,25,113,"41,476814","2,0889983","",172,16,0,0,0,0,0,0,0,0,1,15,1,0,0,Institut Priorat Falset 1r ESO B Classe4
10/04/2024,820550006,Sant Cugat del Vallès,8205002,Sant Cugat del Vallès,12,NOX,µg/m3,background,urban,40,Vallès Occidental,11,10,11,10,12,18,20,52,54,21,11,12,9,7,20,28,31,29,14,19,19,22,23,25,113,"41,476814","2,0889983","",221,15,1,0,0,0,1,2,0,0,1,10,4,1,0,Institut Priorat Falset 1r ESO C Classe5
10/04/2024,820550006,Sant Cugat del Vallès,8205002,Sant Cugat del Vallès,12,NOX,µg/m3,background,urban,40,Vallès Occidental,11,10,11,10,12,18,20,52,54,21,11,12,9,7,20,28,31,29,14,19,19,22,23,25,113,"41,476814","2,0889983","",369,20,0,0,1,1,0,1,1,0,0,14,6,0,0,Institut Priorat Falset 2n ESO C Classe8
10/04/2024,820550006,Sant Cugat del Vallès,8205002,Sant Cugat del Vallès,12,NOX,µg/m3,background,urban,40,Vallès Occidental,11,10,11,10,12,18,20,52,54,21,11,12,9,7,20,28,31,29,14,19,19,22,23,25,113,"41,476814","2,0889983","",520,26,2,2,0,0,0,0,0,1,3,14,11,1,0,Escola Mercè Rodoreda Barcelona 5è primària B Classe12
10/04/2024,820550006,Sant Cugat del Vallès,8205002,Sant Cugat del Vallès,12,NOX,µg/m3,background,urban,40,Vallès Occidental,11,10,11,10,12,18,20,52,54,21,11,12,9,7,20,28,31,29,14,19,19,22,23,25,113,"41,476814","2,0889983","",600,6,0,0,2,1,1,0,1,0,2,2,3,1,0,Institut Palamós Palamós CAI B  Classe14
10/04/2024,820550006,Sant Cugat del Vallès,8205002,Sant Cugat del Vallès,12,NOX,µg/m3,background,urban,40,Vallès Occidental,11,10,11,10,12,18,20,52,54,21,11,12,9,7,20,28,31,29,14,19,19,22,23,25,113,"41,476814","2,0889983","",663,10,0,0,1,1,3,3,2,0,0,5,5,0,0,Institut Palamós Palamós FIP1  Classe17
09/08/2024,801930008,Barcelona,8019043,Barcelona (Eixample),8,NO2,µg/m3,traffic,urban,13,Barcelonès,23,22,26,30,30,53,55,52,77,79,56,42,42,38,34,30,27,28,28,26,37,26,24,20,26,"41,385315","2,1537998","",769,13,2,0,1,0,2,0,0,1,0,10,3,0,0,Institut Banyoles Banyoles FIP1 Classe25
07/06/2024,812490004,Mollet del Vallès,8124009,Mollet del Vallès,9,PM2.5,µg/m3,traffic,suburban,41,Vallès Oriental,7,8,9,9,9,15,17,15,24,12,7,4,6,5,4,6,5,4,4,4,5,6,9,11,90,"41,549183","2,2120984","",58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Torre Vicens Lleida 2n ESO  Classe1
07/06/2024,812490004,Mollet del Vallès,8124009,Mollet del Vallès,9,PM2.5,µg/m3,traffic,suburban,41,Vallès Oriental,7,8,9,9,9,15,17,15,24,12,7,4,6,5,4,6,5,4,4,4,5,6,9,11,90,"41,549183","2,2120984","",110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Col·legi Santissima Trinitat Badalona Badalona 2n ESO  Classe2
07/06/2024,812490004,Mollet del Vallès,8124009,Mollet del Vallès,9,PM2.5,µg/m3,traffic,suburban,41,Vallès Oriental,7,8,9,9,9,15,17,15,24,12,7,4,6,5,4,6,5,4,4,4,5,6,9,11,90,"41,549183","2,2120984","",204,24,0,0,0,0,1,0,0,0,1,22,1,1,0,Institut Priorat Falset 1r ESO B Classe4
07/06/2024,812490004,Mollet del Vallès,8124009,Mollet del Vallès,9,PM2.5,µg/m3,traffic,suburban,41,Vallès Oriental,7,8,9,9,9,15,17,15,24,12,7,4,6,5,4,6,5,4,4,4,5,6,9,11,90,"41,549183","2,2120984","",257,18,0,0,1,1,2,3,3,0,4,12,5,1,4,Institut Priorat Falset 1r ESO C Classe5
07/06/2024,812490004,Mollet del Vallès,8124009,Mollet del Vallès,9,PM2.5,µg/m3,traffic,suburban,41,Vallès Oriental,7,8,9,9,9,15,17,15,24,12,7,4,6,5,4,6,5,4,4,4,5,6,9,11,90,"41,549183","2,2120984","",344,25,0,1,0,0,4,1,0,0,5,18,2,5,0,Institut Priorat Falset 2n ESO B Classe7
07/06/2024,812490004,Mollet del Vallès,8124009,Mollet del Vallès,9,PM2.5,µg/m3,traffic,suburban,41,Vallès Oriental,7,8,9,9,9,15,17,15,24,12,7,4,6,5,4,6,5,4,4,4,5,6,9,11,90,"41,549183","2,2120984","",547,21,0,0,2,0,2,4,0,0,3,10,11,0,1,Escola Mercè Rodoreda Barcelona 5è primària B Classe12
07/06/2024,812490004,Mollet del Vallès,8124009,Mollet del Vallès,9,PM2.5,µg/m3,traffic,suburban,41,Vallès Oriental,7,8,9,9,9,15,17,15,24,12,7,4,6,5,4,6,5,4,4,4,5,6,9,11,90,"41,549183","2,2120984","",706,17,2,0,0,0,1,1,0,0,0,11,6,0,0,Institut Girona Girona FIP1 Classe19
15/07/2024,4316280001,Vandellòs i l'Hospitalet de l',43162002,Vandellòs (Viver),7,NO,µg/m3,industrial,rural,8,Baix Camp,2,2,2,2,2,2,7,8,3,4,4,3,5,3,2,2,2,2,3,2,2,2,2,2,60,"41,009453","0,91277903","",744,10,1,0,0,0,3,1,1,0,1,7,2,0,1,Institut Salt Salt FIP1 Classe22
04/07/2024,2519610007,Sant Esteve de la Sarga,25196001,Montsec,6,CO,mg/m3,background,rural,25,Pallars Jussà,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1570,"42,05132","0,7295987","",733,11,2,0,0,1,1,1,0,0,0,8,2,0,0,Institut Salt Salt FIP1 Classe22
17/05/2024,813790004,Montseny,8137001,Montseny (La Castanya),8,NO2,µg/m3,background,rural,41,Vallès Oriental,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,693,"41,77928","2,358002","",146,22,1,1,1,1,3,2,5,0,3,15,6,1,4,Institut Priorat Falset 1r ESO A Classe3
17/05/2024,813790004,Montseny,8137001,Montseny (La Castanya),8,NO2,µg/m3,background,rural,41,Vallès Oriental,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,693,"41,77928","2,358002","",194,22,0,0,0,0,0,0,0,0,3,19,3,0,0,Institut Priorat Falset 1r ESO B Classe4
17/05/2024,813790004,Montseny,8137001,Montseny (La Castanya),8,NO2,µg/m3,background,rural,41,Vallès Oriental,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,693,"41,77928","2,358002","",245,19,1,1,0,0,2,3,2,0,10,13,3,3,3,Institut Priorat Falset 1r ESO C Classe5
17/05/2024,813790004,Montseny,8137001,Montseny (La Castanya),8,NO2,µg/m3,background,rural,41,Vallès Oriental,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,693,"41,77928","2,358002","",294,19,0,0,1,0,1,0,0,0,0,14,3,2,0,Institut Priorat Falset 2n ESO A Classe6
17/05/2024,813790004,Montseny,8137001,Montseny (La Castanya),8,NO2,µg/m3,background,rural,41,Vallès Oriental,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,693,"41,77928","2,358002","",334,21,0,0,0,0,0,3,0,0,2,16,4,1,0,Institut Priorat Falset 2n ESO B Classe7
17/05/2024,813790004,Montseny,8137001,Montseny (La Castanya),8,NO2,µg/m3,background,rural,41,Vallès Oriental,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,693,"41,77928","2,358002","",381,21,0,0,1,0,1,0,0,0,0,19,2,0,0,Institut Priorat Falset 2n ESO C Classe8
17/05/2024,813790004,Montseny,8137001,Montseny (La Castanya),8,NO2,µg/m3,background,rural,41,Vallès Oriental,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,693,"41,77928","2,358002","",684,12,1,0,0,0,4,2,1,0,1,9,3,0,1,Institut Palamós Palamós FIP1  Classe17
30/05/2024,801550006,Badalona,8015021,Badalona,12,NOX,µg/m3,background,urban,13,Barcelonès,21,26,19,22,27,24,34,62,47,67,57,28,25,20,19,24,12,14,13,13,9,12,10,6,7,"41,443985","2,2378986","",57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Institut Torre Vicens Lleida 2n ESO  Classe1
